DEPARTAMENTO,Promedio de IPC_ACUM,YEAR,MONTH
PUNO,2.7158186986973476,2012,Junio
PUNO,1.2241005568694119,2012,Marzo
PUNO,2.4692095741597475,2012,Mayo
PUNO,4.071020075634424,2012,Noviembre
PUNO,3.7754450082607027,2012,Octubre
PUNO,3.4352496139829602,2012,Septiembre
SAN MARTÍN,2.20273008776799,2012,Abril
SAN MARTÍN,2.3149776875705075,2012,Agosto
SAN MARTÍN,1.694998756748145,2012,Diciembre
SAN MARTÍN,0.30743432084963107,2012,Febrero
SAN MARTÍN,2.205608383888402,2012,Julio
SAN MARTÍN,2.7494807551719402,2012,Junio
SAN MARTÍN,1.4312385374373404,2012,Marzo
SAN MARTÍN,2.731348388898147,2012,Mayo
SAN MARTÍN,1.804808419998516,2012,Noviembre
SAN MARTÍN,1.9327557787994665,2012,Octubre
SAN MARTÍN,2.351394293542819,2012,Septiembre
TACNA,1.4967815383774008,2012,Abril
TACNA,2.0983331726633137,2012,Agosto
TACNA,2.440180407388026,2012,Diciembre
TACNA,0.8290061036713148,2012,Febrero
TACNA,1.4789435855896982,2012,Julio
TACNA,1.3621106566780283,2012,Junio
TACNA,1.3349692406427582,2012,Marzo
TACNA,1.4249811434752346,2012,Mayo
TACNA,2.0205375502451606,2012,Noviembre
TACNA,1.8506064170728198,2012,Octubre
TACNA,2.4462678679974315,2012,Septiembre
TUMBES,1.6458333563510452,2012,Abril
TUMBES,2.4758301016845397,2012,Agosto
TUMBES,2.512811001744053,2012,Diciembre
TUMBES,0.9645416130810158,2012,Febrero
TUMBES,2.0076147226101626,2012,Julio
TUMBES,1.5735398446937165,2012,Junio
TUMBES,1.3921642133903678,2012,Marzo
TUMBES,1.6458333563510452,2012,Mayo
TUMBES,2.3512891065538,2012,Noviembre
TUMBES,2.7089428976839858,2012,Octubre
TUMBES,2.7446954897469067,2012,Septiembre
UCAYALI,0.6764933101017778,2012,Abril
UCAYALI,0.4898067706504916,2012,Agosto
UCAYALI,0.4378301043524102,2012,Diciembre
UCAYALI,0.09933176810548172,2012,Febrero
UCAYALI,0.22852197021800968,2012,Julio
UCAYALI,0.029912238341145425,2012,Junio
UCAYALI,0.13541656738378371,2012,Marzo
UCAYALI,0.5150438527513512,2012,Mayo
UCAYALI,0.938814180215719,2012,Noviembre
UCAYALI,1.0013979978285903,2012,Octubre
UCAYALI,0.696492608177457,2012,Septiembre
AMAZONAS,2.3258320636021512,2013,Abril
AMAZONAS,4.242219744861031,2013,Agosto
AMAZONAS,4.317169924409048,2013,Diciembre
AMAZONAS,2.4878981796121913,2013,Enero
AMAZONAS,1.790842323425812,2013,Febrero
AMAZONAS,3.6893830582559906,2013,Julio
AMAZONAS,3.3802921491650872,2013,Junio
AMAZONAS,2.030982713192131,2013,Marzo
AMAZONAS,3.1250971072401823,2013,Mayo
AMAZONAS,3.9283814976459386,2013,Noviembre
AMAZONAS,4.162911535531566,2013,Octubre
AMAZONAS,4.629781709710046,2013,Septiembre
ÁNCASH,1.9511884387293787,2013,Abril
ÁNCASH,3.14335628644562,2013,Agosto
ÁNCASH,3.1976253488061546,2013,Diciembre
ÁNCASH,1.016222943027001,2013,Enero
ÁNCASH,1.0792973708518283,2013,Febrero
ÁNCASH,2.575577720086497,2013,Julio
ÁNCASH,2.067329837786014,2013,Junio
ÁNCASH,1.6916341560837211,2013,Marzo
ÁNCASH,2.120801007913442,2013,Mayo
ÁNCASH,3.478968763611845,2013,Noviembre
ÁNCASH,3.6106747957481256,2013,Octubre
ÁNCASH,3.5579646138979903,2013,Septiembre
APURÍMAC,2.644067739773792,2013,Abril
APURÍMAC,4.780928833050591,2013,Agosto
APURÍMAC,5.53930216303714,2013,Diciembre
APURÍMAC,3.0657474557449604,2013,Enero
APURÍMAC,2.8596357969941755,2013,Febrero
APURÍMAC,3.892118949484691,2013,Julio
APURÍMAC,3.0315183219634,2013,Junio
APURÍMAC,2.8326961418217556,2013,Marzo
APURÍMAC,2.545075659140239,2013,Mayo
APURÍMAC,5.390440516802452,2013,Noviembre
APURÍMAC,5.547810686412513,2013,Octubre
APURÍMAC,5.600239906964766,2013,Septiembre
